timestamp,sexo,pais_origen,provincia_españa,compania_viaje,dias_estancia,num_empleados_activos,sat_oferta_idiomas,sat_visitas_guiadas,canal_localizacion,sat_trato_personal,sat_idioma_personal,sat_info_general,utilidad_info,sat_tiempo_espera,sat_limpieza,sat_ubicacion,sat_global,sat_horario_valoracion,volveria_usar,sat_mobiliario,sat_iluminacion,sat_folletos_contenido,sat_plano,info_previa_medio,sat_ruido,sat_folletos_idioma,edad,motivo_visita,sat_claridad_lenguaje,sat_folletos_adecuacion,sat_distribucion_espacio,sat_horario_score,instalaciones_visitadas,transporte_llegada,sat_aspecto_personal,sat_senalizacion
2024-06-20,Hombre,Chile,Madrid,En pareja,3 noches,6,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,8,7,10,8,Sí,9,9,9,10,Guías turísticas publicadas sobre la ciudad,7,10,45-64,"Ocio, recreo y vacaciones",10,10,9,8,PIT del Paseo del Prado,Avión,10,7
2024-06-20,Hombre,España,Madrid,Residente,Residente,8,10,10,Los había visto anteriormente,10,10,10,10,10,10,9,10,10,Sí,10,9,10,10,No ha buscado información,9,10,45-64,Residente,10,10,9,10,PIT Cuesta de Moyano,Residente,10,9
2024-06-20,Mujer,Filipinas,Madrid,Sólo,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,9,10,Sí,9,9,10,10,Otros (Indicar),4,10,45-64,Familia,10,10,9,10,PIT de Callao,Avión,10,10
2024-06-20,Hombre,España,Madrid,Residente,Residente,4,10,9,Los había visto anteriormente,10,10,10,7,4,8,10,9,10,Sí,10,10,10,10,No ha buscado información,7,10,+65,Residente,10,10,10,10,Centro de Turismo de la Plaza Mayor,Residente,10,7
2024-06-20,Hombre,España,Islas Baleares,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,10,10,10,Sí,9,9,9,10,No ha buscado información,9,7,15-24,"Ocio, recreo y vacaciones",10,10,9,9,PIT del Aeropuerto T-4,Avión,10,9
2024-06-20,Mujer,España,Madrid,Residente,Residente,5,10,10,Los había visto anteriormente,10,10,10,10,5,9,10,10,10,Sí,9,9,9,10,No ha buscado información,8,10,+65,Residente,10,10,9,10,PIT Cuesta de Moyano,Residente,10,7
2024-06-20,Mujer,Brasil,Madrid,En pareja,De 4 a 7 noches,9,4,10,Los ha encontrado en su recorrido,10,10,9,10,6,10,10,7,8,Sí,9,10,9,10,No ha buscado información,7,10,25-44,Cultura,8,10,9,10,PIT del Aeropuerto T-2,Avión,10,5
2024-06-20,Mujer,Suecia,Madrid,Sólo,2 noches,4,8,10,Los ha encontrado en su recorrido,10,9,10,10,3,10,10,10,8,Sí,10,10,10,10,Teléfono,8,3,25-44,Otros (Indicar cuál),10,9,9,10,PIT del Aeropuerto T-2,Avión,10,10
2024-06-20,Mujer,España,Las Palmas,Sólo,3 noches,8,9,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,9,Sí,10,10,10,10,Guías turísticas publicadas sobre la ciudad,9,10,45-64,Ver un espectáculo en particular (Indicar cuál),10,10,9,10,PIT del Aeropuerto T-2,Avión,10,8
2024-06-20,Hombre,España,Barcelona,En pareja,Excursionista,8,9,10,Los ha encontrado en su recorrido,10,10,10,10,9,10,6,10,7,Sí,10,10,9,10,Teléfono,8,10,45-64,Tránsito,10,10,8,7,PIT del Aeropuerto T-2,Tren,10,7
2024-06-20,Hombre,España,Madrid,En familia,Residente,7,8,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,9,10,No ha buscado información,10,10,45-64,Residente,10,10,10,10,PIT Cuesta de Moyano,Residente,10,10
2024-06-20,Mujer,España,Alicante,En pareja,2 noches,9,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,9,10,Sí,9,9,9,10,Otros (Indicar),9,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT Palacio Real,Coche particular,10,9
2024-06-20,Hombre,España,Madrid,Residente,Residente,9,8,10,Los ha encontrado en su recorrido,10,10,9,10,10,10,7,9,6,Sí,9,10,9,10,No ha buscado información,9,10,45-64,Residente,10,10,8,6,PIT Palacio Real,Residente,10,5
2024-06-20,Mujer,España,Madrid,En familia,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Guías turísticas publicadas sobre la ciudad,10,10,+65,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Residente,10,10
2024-06-20,Hombre,España,Madrid,En familia,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,9,10,Sí,8,10,8,8,Teléfono,7,10,+65,Familia,10,8,6,10,Centro de Turismo de la Plaza Mayor,Residente,10,10
2024-06-20,Mujer,Argentina,Madrid,En pareja,2 noches,6,10,10,Tenía información previa de su ubicación,10,10,10,10,6,10,10,9,10,Sí,10,10,8,7,Internet/web (Indicar páginas),7,10,+65,Cultura,10,10,10,10,Centro de Turismo de la Plaza Mayor,Avión,10,7
2024-06-20,Hombre,Australia,Madrid,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,10,10,10,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,3,10,45-64,"Ocio, recreo y vacaciones",10,10,9,10,PIT de Callao,Avión,10,10
2024-06-20,Hombre,España,Barcelona,En pareja,2 noches,8,10,10,Los había visto anteriormente,10,10,10,10,8,9,9,10,9,Sí,9,9,10,10,No ha buscado información,7,10,45-64,Familia,10,10,9,9,PIT Palacio Real,Tren,10,8
2024-06-20,Hombre,España,Alicante,En familia,3 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,Cultura,10,10,10,10,Centro de Turismo de la Plaza Mayor,Tren,10,10
2024-06-20,Mujer,España,Barcelona,En pareja,3 noches,9,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,9,10,Sí,10,10,10,10,Internet/web (Indicar páginas),10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,PIT Palacio Real,Tren,10,10
2024-06-20,Mujer,España,Madrid,Residente,Residente,10,10,2,Los había visto anteriormente,10,10,6,8,10,10,10,8,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,Residente,10,10,10,10,Centro de Turismo de la Plaza Mayor,Residente,10,10
2024-06-20,Mujer,Venezuela,Madrid,Sólo,De 1 a 2 semanas,9,9,9,Los ha encontrado en su recorrido,9,9,9,9,9,7,8,9,9,Sí,8,9,9,9,No ha buscado información,7,9,45-64,"Ocio, recreo y vacaciones",9,9,7,7,PIT de CentroCentro,Avión,9,9
2024-06-21,Mujer,Corea del Sur,Madrid,En pareja,3 noches,9,10,10,Los ha encontrado en su recorrido,10,10,10,10,9,9,10,7,10,Sí,10,10,9,10,Otros (Indicar),8,6,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT del Aeropuerto T-2,Avión,10,10
2024-06-21,Hombre,España,Barcelona,Sólo,Excursionista,10,10,10,Los había visto anteriormente,10,10,10,10,9,10,10,8,10,Sí,10,10,9,10,No ha buscado información,8,10,25-44,Estudios,10,10,10,10,PIT del Aeropuerto T-2,Avión,10,10
2024-06-21,Mujer,Países Bajos,Madrid,Sólo,De 4 a 7 noches,6,10,10,Los ha encontrado en su recorrido,10,10,10,10,9,10,10,8,10,Sí,10,10,10,10,Internet/web (Indicar páginas),10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,PIT del Aeropuerto T-2,Avión,10,10
2024-06-21,Hombre,Australia,Madrid,Sólo,3 noches,8,8,8,Los ha encontrado en su recorrido,8,8,8,8,8,8,8,8,8,Sí,8,8,8,8,Internet/web (Indicar páginas),8,8,25-44,"Ocio, recreo y vacaciones",8,8,8,8,PIT Palacio Real,Avión,8,8
2024-06-21,Hombre,Alemania,Madrid,En familia,3 noches,1,9,7,Los ha encontrado en su recorrido,9,9,9,9,5,7,9,9,8,Sí,6,9,9,9,No ha buscado información,5,1,25-44,"Ocio, recreo y vacaciones",9,9,6,8,PIT del Aeropuerto T-4,Avión,9,8
2024-06-21,Mujer,Estados Unidos,Madrid,Con amigos,De 4 a 7 noches,2,9,8,Los ha encontrado en su recorrido,10,10,10,10,5,7,10,9,9,Sí,7,9,9,9,No ha buscado información,6,9,25-44,"Ocio, recreo y vacaciones",10,9,7,9,PIT del Aeropuerto T-4,Avión,10,8
2024-06-21,Hombre,Argentina,Madrid,En familia,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Guías turísticas publicadas sobre la ciudad,10,10,45-64,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Avión,10,10
2024-06-21,Hombre,España,Valladolid,Con amigos,2 noches,10,10,10,Tenía información previa de su ubicación,10,10,10,10,10,10,10,9,10,Sí,9,9,9,9,Guías turísticas publicadas sobre la ciudad,9,9,45-64,Negocios,10,9,10,10,PIT de CentroCentro,Tren,10,7
2024-06-21,Hombre,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,9,No ha buscado información,10,10,45-64,Residente,10,10,10,10,PIT de CentroCentro,Residente,10,9
2024-06-21,Hombre,España,Cantabria,Sólo,2 noches,7,7,7,Los ha encontrado en su recorrido,7,7,7,7,7,7,7,7,7,Sí,7,7,7,7,No ha buscado información,7,7,45-64,"Ocio, recreo y vacaciones",7,7,7,7,PIT Palacio Real,Autobús,7,7
2024-06-21,Hombre,Bélgica,Madrid,Grupo Organizado,De 4 a 7 noches,10,10,9,Los ha encontrado en su recorrido,10,10,10,10,9,9,9,10,10,Sí,10,10,10,10,No ha buscado información,9,9,25-44,Idiomas,10,9,8,10,Centro de Turismo de la Plaza Mayor,Avión,9,8
2024-06-21,Mujer,España,Madrid,Residente,Residente,8,8,9,Los había visto anteriormente,9,9,9,9,8,8,8,8,8,Sí,8,8,8,8,No ha buscado información,8,8,+65,Residente,9,8,8,8,PIT Palacio Real,Residente,9,8
2024-06-21,Hombre,Reino Unido,Madrid,En pareja,De 1 a 2 semanas,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,8,10,10,9,Sí,10,10,9,10,No ha buscado información,9,10,25-44,Cultura,10,10,10,9,Centro de Turismo de la Plaza Mayor,Autobús,10,7
2024-06-21,Mujer,España,Santa Cruz de Tenerife,Sólo,Excursionista,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,9,10,Teléfono,8,10,45-64,Tránsito,10,10,10,10,PIT del Aeropuerto T-2,Avión,10,10
2024-06-21,Mujer,Croacia,Madrid,En familia,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,9,Guías turísticas publicadas sobre la ciudad,1,8,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT de Estadio Santiago Bernabéu,Avión,10,10
2024-06-21,Mujer,España,Alicante,Con amigos,2 noches,10,8,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,8,9,10,Sí,9,9,9,10,Internet/web (Indicar páginas),1,10,25-44,Estudios,10,10,9,10,PIT de Estadio Santiago Bernabéu,Coche particular,10,10
2024-06-21,Mujer,Australia,Madrid,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Guías turísticas publicadas sobre la ciudad,10,10,+65,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Avión,10,10
2024-06-21,Mujer,España,Madrid,Residente,Residente,8,8,10,Los había visto anteriormente,8,8,8,8,8,6,6,7,8,Sí,6,6,6,6,No ha buscado información,6,8,+65,Residente,8,8,6,6,PIT Palacio Real,Residente,8,6
2024-06-21,Hombre,España,Madrid,Residente,Residente,10,10,8,Los había visto anteriormente,10,10,10,10,10,10,8,7,10,Sí,10,10,10,10,Otros (Indicar),9,10,+65,Residente,10,10,10,10,PIT del Aeropuerto T-2,Residente,10,10
2024-06-21,Mujer,España,Madrid,Sólo,Residente,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Residente,10,10
2024-06-21,Hombre,España,Madrid,En pareja,2 noches,7,7,10,Los ha encontrado en su recorrido,7,7,7,7,7,7,7,7,7,Sí,7,7,7,7,No ha buscado información,7,7,+65,"Ocio, recreo y vacaciones",7,7,7,7,PIT Palacio Real,Autobús,7,7
2024-06-21,Hombre,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,8,10,8,8,Sí,6,10,10,10,Otros (Indicar),7,10,25-44,Residente,10,10,6,8,PIT del Aeropuerto T-2,Residente,10,9
2024-06-21,Mujer,Japón,Madrid,Con amigos,3 noches,9,9,10,Los ha encontrado en su recorrido,9,9,9,9,9,9,9,9,9,Sí,9,9,9,9,No ha buscado información,9,9,25-44,"Ocio, recreo y vacaciones",9,9,9,9,PIT Palacio Real,Avión,9,9
2024-06-21,Hombre,España,Barcelona,Con amigos,3 noches,1,9,9,Los había visto anteriormente,10,9,9,9,5,8,10,9,9,Sí,8,9,8,9,No ha buscado información,5,9,25-44,"Ocio, recreo y vacaciones",10,9,8,9,PIT del Aeropuerto T-4,Tren,10,9
2024-06-21,Hombre,España,Barcelona,En pareja,2 noches,10,10,9,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,9,No ha buscado información,9,10,45-64,Tránsito,10,10,8,10,Centro de Turismo de la Plaza Mayor,Autobús,10,9
2024-06-21,Hombre,España,Granada,En familia,3 noches,5,9,8,Los había visto anteriormente,10,10,10,10,5,8,9,10,9,Sí,8,10,8,9,No ha buscado información,6,9,25-44,"Ocio, recreo y vacaciones",10,9,8,9,PIT del Aeropuerto T-4,Tren,10,9
2024-06-21,Hombre,España,Asturias,En familia,De 4 a 7 noches,10,10,10,Los había visto anteriormente,10,9,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,9,10,45-64,Cultura,10,10,10,10,Centro de Turismo de la Plaza Mayor,Tren,10,10
2024-06-21,Mujer,España,Madrid,Sólo,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Residente,10,10
2024-06-21,Hombre,España,Madrid,Sólo,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,9,10,10,No ha buscado información,10,10,+65,Residente,10,9,9,10,Centro de Turismo de la Plaza Mayor,Residente,10,9
2024-06-21,Mujer,España,Madrid,En familia,Residente,9,9,9,Los había visto anteriormente,9,9,9,9,9,9,9,9,9,Sí,9,9,9,9,No ha buscado información,7,9,25-44,Residente,9,9,9,9,PIT del Aeropuerto T-4,Avión,9,9
2024-06-21,Hombre,Australia,Madrid,En pareja,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,5,10,45-64,Compras,10,10,9,10,PIT de Callao,Avión,10,10
2024-06-21,Hombre,España,Madrid,Con amigos,Residente,7,10,10,Los había visto anteriormente,10,10,10,10,7,8,10,10,10,Sí,8,9,10,10,No ha buscado información,5,10,25-44,Residente,10,10,8,9,PIT Palacio Real,Avión,10,9
2024-06-21,Mujer,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,3,10,10,8,10,9,10,Sí,9,9,10,10,No ha buscado información,3,10,45-64,Residente,10,10,9,10,PIT de Callao,Residente,10,10
2024-06-21,Mujer,España,Soria,Sólo,De 4 a 7 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,9,9,9,10,Internet/web (Indicar páginas),10,10,45-64,"Ocio, recreo y vacaciones",10,9,9,10,PIT de Atocha,Avión,10,9
2024-06-21,Mujer,España,Albacete,En familia,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,10,10,10,Otros (Indicar),10,10,45-64,"Ocio, recreo y vacaciones",10,10,9,10,PIT de CentroCentro,Coche particular,10,9
2024-06-21,Mujer,Argentina,Madrid,Con amigos,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,9,Guías turísticas publicadas sobre la ciudad,10,10,45-64,"Ocio, recreo y vacaciones",10,10,10,10,PIT de CentroCentro,Avión,10,8
2024-06-21,Hombre,España,Madrid,En pareja,Residente,2,10,10,Los ha encontrado en su recorrido,9,8,9,10,9,8,8,10,9,Sí,6,9,9,9,No ha buscado información,6,9,45-64,"Ocio, recreo y vacaciones",8,8,7,8,PIT Palacio Real,Otro (Indicar),9,8
2024-06-21,Mujer,Australia,Madrid,En pareja,3 noches,2,9,10,Los ha encontrado en su recorrido,10,10,10,9,1,8,10,9,9,Sí,7,8,9,8,Internet/web (Indicar páginas),7,9,25-44,"Ocio, recreo y vacaciones",10,9,9,10,PIT Palacio Real,Avión,8,10
2024-06-21,Mujer,España,Valencia,En familia,2 noches,2,10,10,Los ha encontrado en su recorrido,10,10,9,9,9,9,8,9,8,Sí,9,8,9,9,Guías turísticas publicadas sobre la ciudad,7,10,25-44,"Ocio, recreo y vacaciones",10,9,8,10,PIT Palacio Real,Tren,9,9
2024-06-21,Hombre,Austria,Madrid,Sólo,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,45-64,Negocios,10,10,10,10,Centro de Turismo de la Plaza Mayor,Avión,10,10
2024-06-21,Hombre,España,Madrid,Residente,Residente,9,10,10,Los había visto anteriormente,10,10,10,10,9,8,8,9,10,Sí,4,10,9,10,No ha buscado información,9,6,45-64,Residente,10,9,9,10,PIT de CentroCentro,Residente,10,9
2024-06-21,Mujer,España,Barcelona,En pareja,2 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,45-64,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Tren,10,10
2024-06-21,Mujer,Hungría,Madrid,En familia,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,Otros (Indicar),2,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT de Callao,Avión,10,10
2024-06-21,Hombre,Bolivia,Madrid,Sólo,De 2 semanas a 1 mes,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,10,10,10,Sí,9,10,9,10,No ha buscado información,9,9,15-24,Familia,10,10,10,10,PIT del Aeropuerto T-4,Avión,10,10
2024-06-21,Hombre,España,Málaga,Con amigos,1 noche,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,5,10,25-44,Ver un espectáculo en particular (Indicar cuál),10,10,9,10,PIT de Callao,Tren,10,10
2024-06-21,Mujer,España,Santa Cruz de Tenerife,En familia,2 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,10,10,25-44,Ver un espectáculo en particular (Indicar cuál),10,10,9,10,PIT de Callao,Avión,10,10
2024-06-21,Mujer,España,Salamanca,Con amigos,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Tren,10,10
2024-06-21,Mujer,España,Valencia,Con amigos,3 noches,8,9,10,Los ha encontrado en su recorrido,10,10,10,10,7,9,10,10,10,Sí,9,10,9,9,No ha buscado información,9,9,15-24,"Ocio, recreo y vacaciones",10,9,10,10,PIT del Aeropuerto T-4,Avión,10,9
2024-06-21,Hombre,Grecia,Madrid,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,Internet/web (Indicar páginas),10,10,+65,"Ocio, recreo y vacaciones",10,10,9,10,PIT de Atocha,Avión,10,10
2024-06-21,Hombre,España,Sevilla,En pareja,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,9,10,Internet/web (Indicar páginas),10,10,15-24,"Ocio, recreo y vacaciones",10,10,10,10,PIT Palacio Real,Tren,10,10
2024-06-21,Hombre,Colombia,Madrid,En familia,De 4 a 7 noches,9,10,10,Tenía información previa de su ubicación,10,10,10,10,10,9,9,10,10,Sí,9,9,10,10,Internet/web (Indicar páginas),8,8,45-64,Familia,10,10,9,10,PIT Palacio Real,Avión,10,9
2024-06-21,Mujer,Países Bajos,Madrid,En pareja,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Avión,10,10
2024-06-21,Hombre,Estados Unidos,Madrid,En pareja,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,9,9,10,10,10,10,Sí,10,10,10,10,Guías turísticas publicadas sobre la ciudad,8,10,45-64,Cultura,10,10,10,10,Centro de Turismo de la Plaza Mayor,Avión,10,6
2024-06-21,Mujer,España,Ciudad Real,En familia,1 noche,7,9,10,Los ha encontrado en su recorrido,9,9,9,9,7,9,10,9,9,Sí,8,9,9,10,Otros (Indicar),8,10,25-44,"Ocio, recreo y vacaciones",9,10,7,9,PIT Palacio Real,Coche particular,9,8
2024-06-21,Mujer,España,Madrid,Residente,Residente,2,8,8,Los había visto anteriormente,8,9,9,8,8,8,8,8,8,Sí,8,9,9,8,No ha buscado información,8,8,45-64,Residente,8,9,9,8,PIT Cuesta de Moyano,Residente,8,9
2024-06-21,Mujer,España,Madrid,Residente,Residente,9,10,10,Los había visto anteriormente,10,10,10,10,10,9,10,9,9,Sí,9,9,10,10,No ha buscado información,9,10,+65,"Ocio, recreo y vacaciones",10,10,9,9,PIT Palacio Real,Residente,10,9
2024-06-21,Hombre,España,Madrid,Residente,Residente,9,9,10,Los había visto anteriormente,8,8,8,8,8,8,7,8,8,Sí,8,8,8,8,No ha buscado información,7,9,45-64,Residente,7,9,8,8,PIT Cuesta de Moyano,Residente,8,8
2024-06-21,Mujer,Francia,Madrid,Con amigos,De 4 a 7 noches,10,9,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,8,8,8,Sí,9,9,8,10,No ha buscado información,10,6,25-44,"Ocio, recreo y vacaciones",10,8,9,8,PIT de Atocha,Avión,10,9
2024-06-21,Hombre,España,Madrid,En pareja,Residente,10,10,10,Los ha encontrado en su recorrido,10,10,9,10,10,10,10,10,10,Sí,10,9,10,10,No ha buscado información,10,10,45-64,Cultura,10,10,10,10,Centro de Turismo de la Plaza Mayor,Residente,10,10
2024-06-21,Mujer,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,7,10,25-44,Residente,10,10,9,10,PIT de Callao,Residente,10,10
2024-06-21,Mujer,Rumanía,Madrid,Con amigos,De 4 a 7 noches,8,10,9,Los ha encontrado en su recorrido,10,10,10,9,7,9,10,10,9,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,9,10,45-64,"Ocio, recreo y vacaciones",10,10,9,10,PIT del Paseo del Prado,Avión,10,5
2024-06-21,Mujer,Estados Unidos,Madrid,En pareja,De 4 a 7 noches,7,10,10,Los había visto anteriormente,10,10,10,10,8,9,9,10,9,Sí,9,9,10,10,No ha buscado información,7,10,45-64,"Ocio, recreo y vacaciones",10,10,9,9,PIT del Paseo del Prado,Avión,10,9
2024-06-21,Hombre,España,Barcelona,En pareja,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,45-64,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Tren,10,10
2024-06-21,Mujer,España,Madrid,Residente,Residente,9,10,10,Los había visto anteriormente,10,10,10,10,9,9,10,9,9,Sí,9,9,10,10,No ha buscado información,9,10,+65,Residente,10,10,9,9,PIT Cuesta de Moyano,Residente,10,10
2024-06-21,Mujer,Bélgica,Madrid,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Avión,10,10
2024-06-21,Mujer,Estados Unidos,Madrid,En pareja,De 4 a 7 noches,8,9,10,Los ha encontrado en su recorrido,9,9,9,9,9,9,9,9,9,Sí,9,9,9,9,Guías turísticas publicadas sobre la ciudad,8,10,25-44,"Ocio, recreo y vacaciones",9,10,9,9,PIT Palacio Real,Avión,9,9
